Published,Snippet,Lead Paragraph,Main Headline,Print Headline,Seo Headline
2019-01-18T13:00:04+0000,"AT&T, one of the biggest advertisers in the U.S., had balked because offensive content too often accompanied its ads. Now it says YouTube has addressed the issue.","AT&T, one of the biggest advertisers in the U.S., had balked because offensive content too often accompanied its ads. Now it says YouTube has addressed the issue.",AT&T to Advertise on YouTube Again After a Nearly 2-Year Holdout,AT&amp;T to Resume Advertising on YouTube After Nearly 2 Years,
2019-02-20T14:33:59+0000,"Hedge funds and other wealthy investors are plowing money into so-called opportunity zone funds, a creation of the 2017 tax law that provides incentives for spending on projects in poor areas.","Hedge funds and other wealthy investors are plowing money into so-called opportunity zone funds, a creation of the 2017 tax law that provides incentives for spending on projects in poor areas.","Wall Street, Seeking Big Tax Breaks, Sets Sights on Distressed Main Streets",Distressed Areas Lure Wall Street With Tax Breaks,
2019-04-01T18:49:54+0000,A memorial to those who lost their lives in 2019,A memorial to those who lost their lives in 2019,Notable Deaths 2019: Science and Technology,,
2019-02-14T21:30:42+0000,The Trump Organization has shelved plans for two hotel lines that the president’s sons once cast as part of the vision for “the next generation” of the company.,The Trump Organization has shelved plans for two hotel lines that the president’s sons once cast as part of the vision for “the next generation” of the company.,"Blaming Political Climate, Trumps Give Up on New Hotels","Trumps Scuttle Plan for Hotels, Blaming Politics",
2019-03-31T21:46:25+0000,A herd of technology public offerings this year and next year is set to anoint venture capital winners. Here are some of them.,A herd of technology public offerings this year and next year is set to anoint venture capital winners. Here are some of them.,These Silicon Valley Investors’ Bets May Pay Off,Early Bettors Are Waiting For Rewards,
2019-01-11T19:28:17+0000,"In a court filing, prosecutors asked a federal judge to sentence Ms. Boone to as much as three years in prison for filing false tax returns.","In a court filing, prosecutors asked a federal judge to sentence Ms. Boone to as much as three years in prison for filing false tax returns.",Prosecutors: Art Dealer Mary Boone Should Go to Prison,Prosecutors Recommend Jail For Art Dealer,
2019-03-22T07:00:01+0000,"A group of Hollywood actresses want New York to apply the minimum wage to those who earn tips, saying it would make servers less vulnerable to harassment.","A group of Hollywood actresses want New York to apply the minimum wage to those who earn tips, saying it would make servers less vulnerable to harassment.","Amy Schumer, Amy Poehler and Other Stars Stand Up for Waitresses. The Response: No, Thanks.",Waitresses to Actresses Urging Wage Increase: Back Off,
2019-02-25T08:00:05+0000,Should there be a wealth tax on the richest Americans? A top bracket of 70 percent? Or we could just close these gaping loopholes.,Should there be a wealth tax on the richest Americans? A top bracket of 70 percent? Or we could just close these gaping loopholes.,Tax the Rich? Here’s How to Do It (Sensibly),A Less Complex Way To Tax the Wealthiest,
2019-01-25T11:00:04+0000,Life is just enacting feelings until we expire. And nothing else matters.,Life is just enacting feelings until we expire. And nothing else matters.,"When Your Meat Suit Is Angry With Some Other, Louder Meat Suit",There’s No Speaking to Loud Talkers,
2019-02-08T21:21:54+0000,Soak-the-rich plans that seemed politically far-fetched just months ago are getting a full-throttle response from voters.,Soak-the-rich plans that seemed politically far-fetched just months ago are getting a full-throttle response from voters.,"For Democrats Aiming Taxes at the Superrich, ‘the Moment Belongs to the Bold’",Soak! The! Rich!,
2019-03-08T10:00:12+0000,"Morin Oluwole heads the social media giant’s advisory operation for Louis Vuitton, Christian Dior and others.","Morin Oluwole heads the social media giant’s advisory operation for Louis Vuitton, Christian Dior and others.",She Takes What You’ve Told Facebook and Sells It to a Luxury Brand,,
2019-02-07T06:01:00+0000,This word has appeared in 142 articles on NYTimes.com in the past year.,This word has appeared in 142 articles on NYTimes.com in the past year.,Word + Quiz: adjudicate,Word + Quiz: adjudicate,
2019-02-06T20:48:20+0000,The owner of a West Virginia farm describes her attraction to the land.,The owner of a West Virginia farm describes her attraction to the land.,When Women Go Into Ranching,Women in Ranching,
2019-01-13T19:44:57+0000,"Sales of the British standby have soared so much that the country added it back to the basket of goods it uses to measure inflation. Now, distillers are looking to reach a global cocktail crowd.","Sales of the British standby have soared so much that the country added it back to the basket of goods it uses to measure inflation. Now, distillers are looking to reach a global cocktail crowd.","Gin’s Journey in Britain, From ‘Mother’s Ruin’ to a Hipster Drink","Once ‘Mother’s Ruin,’ Gin Now Lures Hipsters",
2019-03-06T19:45:49+0000,Video by Aubrey Trinnaman and Jackson Barlow for The New York Times,Video by Aubrey Trinnaman and Jackson Barlow for The New York Times,"“Saddlin’-Up Time,” by Andy Wilkinson, Read by Andy Hedges",,
2019-03-21T09:00:11+0000,"Jared Kushner, presidential adviser, and Josh Kushner, venture capitalist, both have ties to Saudi Arabia. Critics say that raises ethical questions.","Jared Kushner, presidential adviser, and Josh Kushner, venture capitalist, both have ties to Saudi Arabia. Critics say that raises ethical questions.",The Kingdom and the Kushners: Jared Went to Riyadh. So Did His Brother.,The Kingdom and the Kushners:  A Look at the Brothers’ Saudi Ties,
2019-02-20T10:00:22+0000,"The Passaic County borough is old school in many ways, a front-porch community with a quaint business district and residents who tend to stay put.","The Passaic County borough is old school in many ways, a front-porch community with a quaint business district and residents who tend to stay put.","Living In ... Hawthorne, N.J.",,
2019-03-28T22:28:13+0000,The giant social network faces scrutiny of its business practices by numerous federal agencies.,The giant social network faces scrutiny of its business practices by numerous federal agencies.,The Mounting Federal Investigations Into Facebook,The Mounting Federal Investigations Into Facebook,
2019-03-23T11:35:38+0000,"The special counsel’s work may be done, but prosecutors in Manhattan and elsewhere are pursuing investigations into the president’s family business and more.","The special counsel’s work may be done, but prosecutors in Manhattan and elsewhere are pursuing investigations into the president’s family business and more.","As Mueller Report Lands, Prosecutorial Focus Moves to New York","With Mueller’s Report In,  Interest Turns to New York",
2019-03-29T09:00:07+0000,The prisoner transport business has a poor safety record. Here’s how one company has dodged responsibility in the death of an inmate.,The prisoner transport business has a poor safety record. Here’s how one company has dodged responsibility in the death of an inmate.,"They Let a Sick Inmate Die in a Van. Now They Won’t Pay His Family $650,000.","Prisoner Dies, But Company Makes Escape",
2019-03-21T15:39:55+0000,The Dutch capital will prohibit guided visits to the area in an effort to tackle overcrowding by tourists and improve working conditions for prostitutes.,The Dutch capital will prohibit guided visits to the area in an effort to tackle overcrowding by tourists and improve working conditions for prostitutes.,Amsterdam to Ban Tours of Its Red-Light District,A Ban on Tours in a Red-Light District,
2019-03-07T20:33:38+0000,"A Kyocera Assessment can uncover opportunities in your documents infrastructure that can save you time and money, while addressing challenges.","A Kyocera Assessment can uncover opportunities in your documents infrastructure that can save you time and money, while addressing challenges.",8 Great Reasons to Get a Documents Workflow Assessment,,
